	Brazil	Canada	Italy	Bangladesh	India	Korea, Republic of	Lithuania	Costa Rica	Morocco	France	Syrian Arab Republic	Netherlands	Slovakia	Ireland	Argentina	Norway	Ecuador	Czech Republic	Israel	Australia	Lebanon	Singapore	Iceland	Iran, Islamic Republic of	Macedonia, the Former Yugoslav Republic of	Slovenia	Guatemala	China	Bosnia and Herzegovina	Armenia	Puerto Rico	Belgium	Thailand	Germany	Hong Kong	Poland	Spain	Moldova, Republic of	Ukraine	Georgia	Chile	Denmark	Philippines	Indonesia	Saudi Arabia	Turkey	United States	Russian Federation	Serbia	Belarus	Croatia	Finland	Japan	Switzerland	New Zealand	Taiwan, Province of China	Nepal	Bulgaria	Romania	Peru	Portugal	Estonia	Uruguay	Kazakhstan	Sweden	Mexico	Viet Nam	Azerbaijan	Venezuela, Bolivarian Republic of	South Africa	United Kingdom	Malaysia	Austria	Latvia	Tunisia	Colombia	Greece	Paraguay	Hungary	Montenegro	Cyprus	PCA1	PCA2	PCA3	PCA4	PCA5	PC1_sum	PC2_sum	clusters_kmeans
neofolk	0.219522682906	0.265318914125	0.211035124598	0.172529999352	0.11826618182	0.359949640439	0.643415360616	0.243781477635	0.255351902563	0.32013453611	0.398014211222	0.236212265046	0.577365845071	0.326247583848	0.365819360692	0.237313490041	0.29002549535	0.693448892514	0.1952851244	0.0812456058736	0.118914021797	0.405369861376	0.366031891207	0.317724393739	0.289926682509	0.205965614195	0.274966897877	0.352664315257	0.177632615668	0.142171858493	0.239198956382	0.319598883882	0.390484330266	0.589065176785	0.338527588593	0.574591085231	0.288653431994	0.248204472937	0.273807287165	0.251693227756	0.292123917195	0.28240561663	0.387456535075	0.347010309947	0.413793610625	0.330514150836	0.293973919117	0.273497552895	0.208659486075	0.278541977508	0.189801790639	0.0737975238031	0.307995460474	0.24694985928	0.589415962315	0.387080161924	0.191462416344	0.188596213484	0.109916754055	0.305476433438	0.249590185586	0.597592047798	0.267143394275	0.276971118571	0.335903652957	0.277560502791	0.380800112092	0.125187241604	0.246146407858	0.606615751613	0.27676717509	0.41442596224	0.623488313051	0.633269985534	0.309709912346	0.265690656105	0.270307345437	0.287741096733	0.607285763781	0.247787540135	0.5864084578	0.202603247871	0.253226348358	0.164760514883	0.125582240377	0.175707157093	2.93225320108	-0.500129498197	0
classical music	0.25594320568	0.297654137414	0.229411983513	0.203084135329	0.144697782545	0.477585283715	0.686377126059	0.330795774883	0.320934684139	0.347505864816	0.396752745648	0.289466100356	0.628323627284	0.360562589776	0.420408278506	0.287903138271	0.352466679447	0.653722353525	0.21799114466	0.0812456058736	0.147425332952	0.485316036764	0.42483828857	0.369918597329	0.286188874207	0.219154564356	0.363272211597	0.49844476594	0.199879910399	0.16639905044	0.297722113584	0.363676495728	0.434292757215	0.689296306842	0.477761152704	0.648028547782	0.356847531257	0.262902868699	0.27759646131	0.270389602319	0.323642923851	0.353992556317	0.437543993249	0.388025652702	0.505150503082	0.449684770488	0.3317372069	0.285831585665	0.225006215286	0.293094283828	0.203529491928	0.104656497001	0.326078492421	0.305409294972	0.634182325092	0.625492059289	0.224718541887	0.22335736389	0.109916754055	0.347097549369	0.268292632164	0.657836711783	0.338422997364	0.299400428096	0.395940668739	0.338983664337	0.571726692914	0.16013716443	0.280722422676	0.675152648749	0.302064386192	0.484154074103	0.734343565208	0.692478747155	0.247128668136	0.330577870494	0.292549380517	0.348120093643	0.739457182879	0.264836867018	0.776022790161	0.149228212298	0.26923224604	0.188273029984	0.0314685977631	0.1452932666	3.42224525168	-0.676021618782	8
technical death metal	0.220033761545	0.264503766304	0.191564329108	0.182513921437	0.118784627332	0.356075490445	0.594008851903	0.251333547114	0.251818178261	0.30106915014	0.246459045089	0.235775618532	0.522033346471	0.324857962809	0.363581194971	0.234929452008	0.290227742106	0.567149412943	0.196936692976	0.0812456058736	0.115068949705	0.404426902069	0.362843035651	0.25330744956	0.265690829646	0.202681977038	0.2756859984	0.351020288121	0.182273077084	0.102889394756	0.239324719015	0.318195549833	0.3887423039	0.566265985391	0.336719309123	0.561478286161	0.286053563717	0.230456233532	0.253458192057	0.220135509271	0.277513501411	0.292191803361	0.386679688575	0.351899631267	0.409304474268	0.319123029092	0.293526500815	0.261572343753	0.206408569428	0.270592331436	0.189734075068	0.080489001297	0.306694961313	0.239605965022	0.588405737446	0.376818786657	0.21022970793	0.192575374096	0.287933403244	0.303320632252	0.243302519966	0.59112072509	0.265862622642	0.268664046293	0.326303802132	0.275785598138	0.379227540948	0.120492966184	0.247464341318	0.606137724559	0.275774851449	0.41390138888	0.596667602651	0.605568776564	0.217405527772	0.265225314316	0.25959659936	0.29034759069	0.599776230337	0.243844326855	0.58300071839	0.159358907622	0.174046532807	0.189936848622	0.252797550889	0.214822602888	2.86081285229	-0.447803896277	0
sludge metal	0.26813385047	0.295383379169	0.211057761788	0.213784499873	0.135284551045	0.356075490445	0.653498595762	0.361633149696	0.251679016164	0.300418659184	0.292673358749	0.246424157583	0.692956338207	0.337312873164	0.392968911267	0.334477084482	0.292284828331	0.74084579858	0.231168473468	0.0812456058736	0.116372456699	0.404426902069	0.379827869726	0.297771871833	0.327107607105	0.268209476605	0.340767187891	0.351020288121	0.265400899154	0.124249650263	0.339864743324	0.335110545734	0.3887423039	0.604893696615	0.336637067252	0.677194637358	0.327382524087	0.289528617213	0.299649252164	0.244127188968	0.333794818652	0.28240561663	0.420232835383	0.349715663167	0.409304474268	0.332644729704	0.310154693862	0.306667162455	0.253443776039	0.318284862002	0.235162304865	0.154981866646	0.304914015324	0.239605965022	0.676786259193	0.390297260737	0.232335664326	0.254555601046	0.203681248666	0.302974971439	0.304729892206	0.695219225889	0.297835634956	0.283831846954	0.345160438714	0.299069605228	0.379227540948	0.150713217899	0.32699519718	0.701385801662	0.275505389035	0.413683319199	0.665429105507	0.748100027344	0.247230002558	0.273950374197	0.349100725455	0.360769162838	0.793925781129	0.270433755488	0.6732067613	0.277720568998	0.16199829082	0.10949942667	0.209311114095	0.14816187418	3.2604267866	-0.48081205587	4
musicals	0.231209026786	0.264503766304	0.191514212211	0.170516264296	0.118080004915	0.486202803909	0.592290263876	0.242822418	0.251679016164	0.301006740338	0.211775087312	0.2357282424	0.5191505047	0.349829591623	0.363265432725	0.334963007641	0.289875585193	0.565248157384	0.194264560195	0.0812456058736	0.113472413857	0.494543880573	0.362803536738	0.244241298048	0.257172161776	0.199182246588	0.274966897877	0.422377505937	0.172786685867	0.0971935333666	0.261199255559	0.318195549833	0.418339179569	0.566265985391	0.535824390367	0.558616033774	0.286053563717	0.224042834362	0.252747935114	0.21698052129	0.276077503401	0.284335931044	0.693339844288	0.359795670435	0.410496193553	0.316113112839	0.294120375646	0.261572343753	0.202726641259	0.269988966667	0.185416763718	0.0719363025395	0.304914015324	0.239605965022	0.587587661893	0.406573908477	0.194547338769	0.185846274788	0.109916754055	0.302974971439	0.242574768224	0.589798478679	0.265437634084	0.268633822052	0.326303802132	0.275725735814	0.571888260419	0.119269708769	0.24943094763	0.604864040584	0.356749152571	0.451535640219	0.596667602651	0.603738073857	0.211097042681	0.265225314316	0.256115114806	0.286988498568	0.597078766088	0.243234486062	0.63109987242	0.0632893956397	0.154967424605	0.226515426397	0.146358824252	0.111049811893	2.99922285809	-0.654636466902	9
prog rock	0.26259721086	0.308726641115	0.249847996899	0.228965118246	0.158516842946	0.413132092558	0.674864387648	0.343779428933	0.277254543459	0.32300008221	0.288762794519	0.280713858512	0.585377408348	0.353914708714	0.447088717531	0.284486491301	0.340213518394	0.630278558092	0.259029370863	0.0812456058736	0.135344928463	0.414227472035	0.393453493199	0.369918597329	0.292197904781	0.236942324201	0.319631384337	0.366628660939	0.207602942443	0.160935987129	0.31174791666	0.347970554303	0.404217182282	0.629953511586	0.349232565975	0.669017657355	0.313617318536	0.238776198266	0.272611597599	0.252662421585	0.362826021981	0.328731329987	0.399101365769	0.36045443879	0.419772496243	0.361128452247	0.328850175774	0.275593122036	0.234012051539	0.28138576339	0.219959217408	0.120101633674	0.389380160297	0.263669067394	0.636659509718	0.397328548108	0.235195529646	0.212984732295	0.109916754055	0.338855584724	0.260791324431	0.637568782428	0.3286657871	0.275422875181	0.392820641922	0.33317871542	0.394157511482	0.164211551842	0.304918622959	0.660883315843	0.311730119583	0.422589395363	0.642616863109	0.63521884249	0.229821005276	0.297468591662	0.28883663349	0.355582010098	0.634820755088	0.273409313516	0.665298510922	0.208367336149	0.186265824775	0.133148450959	0.0551726591688	0.208326368588	3.21346173229	-0.45641066351	9
jazz rock	0.219315741406	0.284555875556	0.203367013112	0.192988560291	0.130984184084	0.383899389006	0.611585169084	0.268788727396	0.264766934605	0.313014002254	0.225054372169	0.257744301261	0.661192374807	0.34118084128	0.486856573013	0.257207445207	0.311305951621	0.577869990579	0.213537552968	0.0969092610351	0.118661574904	0.407490549693	0.395253356627	0.254533319886	0.281818455792	0.212158460185	0.290382553683	0.362370756333	0.188956493448	0.110609724572	0.263724092905	0.343447566506	0.399433024922	0.581437751334	0.336637067252	0.617556140449	0.293398691663	0.228832693409	0.261204491404	0.226446034535	0.308847657568	0.310459718037	0.416967111362	0.378666467213	0.41051989716	0.338627907478	0.319328773676	0.274487230745	0.21954156292	0.277749714964	0.203015784255	0.103126371933	0.536609343549	0.2489935457	0.613045213628	0.401822971143	0.212287123661	0.195059948633	0.189767843609	0.314926703753	0.249003531766	0.596550767096	0.315315325597	0.274151673875	0.352641719333	0.284667393397	0.394555255987	0.126132488915	0.250208883736	0.623563890515	0.29078536797	0.419112177355	0.609946035486	0.619729462244	0.222256935339	0.271776803283	0.263194266234	0.309484060341	0.615317998899	0.269900349079	0.614838582984	0.159099360353	0.142187958471	0.146106095186	0.187182575403	0.222809333897	3.0429764251	-0.465513705822	9
contemporary jazz	0.219879121799	0.274208230498	0.200497387631	0.17166832504	0.120801980209	0.501405674893	0.602483007279	0.247730050475	0.279221385708	0.336369366976	0.234411363642	0.251915942821	0.536812289865	0.332593965319	0.374762029079	0.24739028246	0.294149482134	0.572702927615	0.207413714942	0.0812456058736	0.147826197062	0.426347300813	0.374750970425	0.323187559965	0.281030347553	0.205299604427	0.278659196082	0.410960775399	0.176089794587	0.131466741822	0.251526751071	0.336424349369	0.416758281638	0.575904519049	0.361052508526	0.562772630849	0.29101152508	0.225839031504	0.254477685264	0.223641624494	0.278758697833	0.312305382604	0.466326145684	0.368630316805	0.41873919447	0.456927322591	0.302357419554	0.263110734704	0.214491959921	0.271847791058	0.188103757032	0.0854705647941	0.406280721422	0.25835179019	0.597325175431	0.50275332352	0.190890048355	0.189238581976	0.109916754055	0.304911152074	0.248360655411	0.598914068042	0.270878836795	0.27015750159	0.341274828751	0.27773760877	0.390867024556	0.123460373809	0.247127905047	0.611998439851	0.281542844126	0.427526907496	0.602829625388	0.616691098451	0.309709912346	0.268967222437	0.279748957513	0.288638988154	0.615545989309	0.267540322881	0.727191722791	0.130282354449	0.239873432706	0.136052779534	0.116104273604	0.158892141878	3.02689915673	-0.573793872076	9
trash metal	0.283714174706	0.274181348326	0.204685033315	0.221102991703	0.134534652554	0.371407026387	0.646447196243	0.307343815965	0.263869708883	0.306117003438	0.279575905507	0.241474646593	0.581071092001	0.329934218728	0.393586126405	0.255642248501	0.32072476612	0.63058749689	0.212943890566	0.212496233606	0.126690490142	0.407412230881	0.377575635197	0.271695381174	0.285098020356	0.217747570445	0.321000745631	0.356713092611	0.231873351162	0.118814629476	0.277969936884	0.32716666102	0.397168161866	0.626053882141	0.339962194734	0.647552031344	0.302157618671	0.261965552983	0.28458574239	0.22973647771	0.314783468132	0.300390438268	0.386679688575	0.35458000959	0.421147993581	0.339680643411	0.297953026499	0.288098984704	0.260174283023	0.298957658466	0.205577188425	0.149856437539	0.341497488201	0.244370338674	0.60722634466	0.379942502012	0.241507080327	0.240939384013	0.154978612622	0.314621170747	0.260134125101	0.63092143821	0.293052760622	0.289102299046	0.355851880986	0.301743942464	0.386228734096	0.136658853354	0.294857476149	0.652399193596	0.280952716937	0.421765378709	0.642156218893	0.660224948025	0.230621896575	0.297145350787	0.275691032837	0.331663404673	0.675845323094	0.307246606602	0.623422543895	0.215926123385	0.138495455393	0.19368745633	0.238079533284	0.204108184348	3.10704213713	-0.41430878612	9
stoner metal	0.238567254257	0.277374950393	0.215263482227	0.182267283885	0.125755975243	0.37056379191	0.629663656354	0.268482324945	0.264151032561	0.310620887071	0.223998919769	0.248147658461	0.557299960656	0.334703784185	0.399347058204	0.26165473821	0.304472587053	0.601670034796	0.202825499243	0.0812456058736	0.114967998931	0.414849431283	0.372095985161	0.253773592104	0.31845545843	0.243394060058	0.295106706269	0.362377433079	0.24361682589	0.104884106971	0.262022987691	0.329843042524	0.404023746302	0.598073146462	0.351562733238	0.597094246699	0.301224925488	0.238053172075	0.264371856124	0.22366881267	0.294979924146	0.301541466853	0.394346192468	0.361640314561	0.424071862411	0.336629719454	0.303534875386	0.270597570663	0.222658475227	0.280128008797	0.228521793304	0.151079512295	0.31147871629	0.250695044698	0.619893295044	0.385127869501	0.240022630377	0.221126269547	0.109916754055	0.31575376363	0.272398386725	0.624665607991	0.282985512825	0.275541169288	0.356620131036	0.292223094054	0.390608369364	0.126051668798	0.267260417893	0.636474917337	0.284863444427	0.425898250049	0.653806358942	0.640654193949	0.270922183611	0.280329016188	0.349100725455	0.307586608609	0.651473132666	0.255531925663	0.613171853086	0.199786520011	0.150665956133	0.102835947549	0.166825456886	0.158131112096	3.04725994305	-0.490156859617	9
symphonic black metal	0.217706083141	0.264503766304	0.191514212211	0.183986512995	0.118080004915	0.356075490445	0.592290263876	0.242822418	0.251679016164	0.300418659184	0.408134769315	0.2357282424	0.5191505047	0.324857962809	0.363265432725	0.23355163136	0.289875585193	0.565248157384	0.194264560195	0.0812456058736	0.119725431169	0.404426902069	0.362803536738	0.250247192459	0.277474391154	0.205529053958	0.274966897877	0.351020288121	0.172786685867	0.116227060014	0.239198956382	0.318195549833	0.3887423039	0.566265985391	0.336637067252	0.558616033774	0.286053563717	0.224223710158	0.260237874226	0.220402809221	0.276077503401	0.28240561663	0.386679688575	0.346389400575	0.409304474268	0.316113112839	0.293526500815	0.265760783451	0.203051869319	0.278951029081	0.185416763718	0.129408467798	0.304914015324	0.239605965022	0.587587661893	0.376818786657	0.227407720949	0.200585809984	0.109916754055	0.302974971439	0.242663046223	0.589798478679	0.265437634084	0.268633822052	0.326303802132	0.275725735814	0.379227540948	0.121176181133	0.245030768292	0.604864040584	0.275505389035	0.413683319199	0.596667602651	0.603738073857	0.211510802973	0.265225314316	0.256808713767	0.286988498568	0.597078766088	0.243851893824	0.586164958725	0.185168759119	0.200091746422	0.22037422824	0.138301171089	0.189872368099	2.84933524989	-0.457378264894	0
melodic black metal	0.217706083141	0.264503766304	0.191514212211	0.172995677642	0.118108350623	0.356075490445	0.59252613876	0.242822418	0.251679016164	0.300418659184	0.408134769315	0.2357282424	0.519465802489	0.324857962809	0.363265432725	0.23393962229	0.289875585193	0.565469961367	0.194381096995	0.0812456058736	0.112661419411	0.404426902069	0.362803536738	0.246672706532	0.262141179352	0.201382931765	0.274966897877	0.351020288121	0.172966150717	0.113239944065	0.239198956382	0.318195549833	0.3887423039	0.566265985391	0.336637067252	0.558616033774	0.286053563717	0.224379523904	0.253828716232	0.217886531679	0.276077503401	0.28240561663	0.386679688575	0.361420364606	0.409304474268	0.316113112839	0.293526500815	0.262355556965	0.202726641259	0.271431954439	0.185446217841	0.0827194165636	0.305048059482	0.239605965022	0.587587661893	0.376818786657	0.19802432776	0.189064894278	0.119494739809	0.302974971439	0.242711705097	0.589798478679	0.265437634084	0.268774862681	0.326303802132	0.275725735814	0.379227540948	0.117226203239	0.245176360662	0.604864040584	0.275505389035	0.413683319199	0.596667602651	0.603738073857	0.211353772744	0.265225314316	0.264991380792	0.286988498568	0.597195318369	0.243234486062	0.580901994648	0.168136887087	0.200159235642	0.210282502223	0.139439750662	0.196031987311	2.83797723879	-0.478736385817	0
british rock	0.294027440883	0.295256222068	0.223557856239	0.19700964726	0.136175924288	0.408801016489	0.694572845761	0.317572818081	0.287530631243	0.341247883778	0.228719176738	0.279667211043	0.611564982376	0.396606506831	0.440176460596	0.266933528949	0.354207413712	0.674787638321	0.221637105624	0.212496233606	0.126485273966	0.449043005225	0.400546881252	0.26410004817	0.278525226812	0.225690151318	0.325491852729	0.413204755287	0.200168311248	0.119912240425	0.279845702034	0.360362898232	0.469675378645	0.669032232754	0.393265610291	0.642037633611	0.349487828962	0.253332738988	0.288331366775	0.243922393597	0.35931597862	0.376167948952	0.425145770825	0.421543232565	0.459729702074	0.353643490793	0.324296252521	0.295449106148	0.227381000349	0.301359940225	0.213444671238	0.096727783424	0.359003168603	0.278023085256	0.678117199526	0.421331730467	0.212195021507	0.217050772967	0.109916754055	0.386358917945	0.269295780321	0.686989083034	0.342221156654	0.300063030628	0.410809248555	0.361528261885	0.42140546064	0.139498080503	0.301149270998	0.70949934691	0.389733197907	0.45862745501	0.714716109192	0.70257822668	0.229307781678	0.341177633742	0.284302390508	0.387191044065	0.685524890605	0.259714571296	0.692898749858	0.142137282145	0.0884847823982	0.168481065435	0.171911197611	0.161436958977	3.3596929089	-0.578576643848	4
avantgarde	0.227711440991	0.278614005799	0.20944824947	0.180793640718	0.122779818372	0.383870793016	0.645087208122	0.262795927357	0.262446224564	0.33145524145	0.239706294396	0.246266761839	0.571427936637	0.34145318075	0.399403046056	0.249634181062	0.303499075165	0.594668833319	0.206582458106	0.0812456058736	0.121529298965	0.417280997708	0.388016346436	0.264149536929	0.350025641554	0.247192903267	0.286558154506	0.379811953996	0.18741665755	0.120527460162	0.256835431414	0.339042088777	0.406332453428	0.635954663997	0.35652204725	0.580146608552	0.306170759464	0.23830903325	0.322634818881	0.285518197484	0.309640656721	0.301334964872	0.389621272803	0.357361281141	0.428427710712	0.400163959283	0.309197675557	0.384643619794	0.221128934012	0.379694861365	0.204462774638	0.110512891083	0.379367669957	0.254193860177	0.617257614274	0.398488157384	0.198040556134	0.193981304017	0.109916754055	0.324147594209	0.268685050495	0.623244166269	0.294209461366	0.340250414217	0.350537478314	0.298883985668	0.394858502147	0.127535212162	0.257704112709	0.631395951528	0.288970216937	0.422119530434	0.674045520608	0.629830497499	0.237819474988	0.279909061032	0.289117202039	0.299527469816	0.624133429277	0.266146151801	0.600424696359	0.235881833812	0.148284048842	0.11903542278	0.173631362443	0.0444714688029	3.09258495904	-0.485808437359	9
flamenco	0.219658711479	0.264503766304	0.191514212211	0.170516264296	0.118080004915	0.356075490445	0.592290263876	0.246258667521	0.330509970724	0.302918864792	0.221456151059	0.235858309071	0.5191505047	0.324857962809	0.368322321733	0.23355163136	0.377855601187	0.565248157384	0.195910037608	0.0812456058736	0.111347563077	0.404426902069	0.362803536738	0.319220420477	0.257172161776	0.199182246588	0.289115490294	0.351020288121	0.175743030251	0.0989006781867	0.242306380659	0.318195549833	0.3887423039	0.566265985391	0.336637067252	0.558616033774	0.464540172788	0.224042834362	0.252747935114	0.21698052129	0.283798029233	0.28240561663	0.386679688575	0.346389400575	0.412119224901	0.323445460336	0.293526500815	0.261572343753	0.207339863553	0.269988966667	0.185416763718	0.0719363025395	0.306018077473	0.239605965022	0.587587661893	0.376818786657	0.188636260189	0.185846274788	0.109916754055	0.318474960729	0.242574768224	0.589798478679	0.280772269361	0.268633822052	0.326303802132	0.28492913014	0.379227540948	0.116232024628	0.261476660338	0.604864040584	0.275505389035	0.438628719165	0.596667602651	0.603738073857	0.234122375761	0.275729241068	0.256115114806	0.28973894003	0.597078766088	0.249416369089	0.58029495814	0.141764364741	0.165697717932	0.171296595856	0.100845970764	0.176885819636	2.89626001	-0.48787327686	0
classical guitar	0.400081352102	0.337827777332	0.234914522905	0.200201265063	0.152948007448	0.523969917783	0.662326292167	0.331082381546	0.343497541788	0.390548770577	0.314937176753	0.30371560734	0.679639013541	0.404590994809	0.575510288484	0.313487964286	0.36103324639	0.718133015746	0.222687742887	0.0812456058736	0.162837308911	0.526829962074	0.442941742241	0.289515571713	0.306731994541	0.252611038418	0.332791623813	0.50828837781	0.212751746289	0.155042073151	0.369888706206	0.396623975849	0.47686841346	0.72326173301	0.466867827055	0.689761953762	0.398839580492	0.281961927502	0.304704111405	0.260815200696	0.326411582919	0.432087880646	0.409255896358	0.37646350791	0.514397543263	0.4010745206	0.372625527564	0.310649846469	0.245525057756	0.310296324336	0.226020989453	0.108944977592	0.38025053309	0.322409609935	0.698913691811	0.50489590719	0.188636260189	0.24078916422	0.109916754055	0.357140515581	0.290204268995	0.650196248689	0.316511500017	0.313502912724	0.450296967384	0.340895608256	0.518234870736	0.159607139983	0.320682081899	0.735767978059	0.34439904836	0.507206225339	0.737710220129	0.708633733143	0.281880513545	0.329837403241	0.308597790755	0.342396345305	0.780000062465	0.292563526464	0.796584672963	0.143140293808	0.185141736282	0.10073237631	0.0868367604367	0.118264466629	3.61106316675	-0.684259372076	2
symphonic	0.223500852896	0.267130538567	0.196166213768	0.186096514358	0.122746248276	0.36271915602	0.611057854904	0.260850455666	0.260290646533	0.304860445475	0.335795685565	0.238761066835	0.558366876658	0.329412492425	0.366971295286	0.242067724345	0.295135766043	0.630971845946	0.198740868194	0.0812456058736	0.143320243348	0.410571703873	0.368113507266	0.29630908743	0.265867963851	0.206332405101	0.287626206009	0.462789016278	0.179844259777	0.12044040182	0.244029439199	0.322524466977	0.392623305145	0.591050786225	0.344007766504	0.607477256536	0.295686174366	0.265714608072	0.283389223489	0.230807650973	0.279907781161	0.287531290797	0.391060547942	0.349501832001	0.416805369833	0.32778261131	0.296329967081	0.299079780261	0.207472316013	0.310738259798	0.190588720774	0.0940330572409	0.536609343549	0.245339094651	0.592170021205	0.393634787652	0.197007473377	0.204800118126	0.109916754055	0.306294138242	0.246782686179	0.600867408619	0.270490179458	0.316617634785	0.338066751619	0.280707516467	0.417163635668	0.130571822464	0.255816043031	0.620544038973	0.278092869788	0.417871295491	0.617154327596	0.623476016095	0.218766932544	0.26950178074	0.261428578272	0.293401829533	0.625858854225	0.24984116912	0.608941492743	0.196566303941	0.196764593958	0.21244895826	0.130306473326	0.134068570591	2.98823039893	-0.493602395715	0
atmospheric black metal	0.217706083141	0.264503766304	0.191676298375	0.179496240585	0.118080004915	0.356075490445	0.655719043995	0.242822418	0.251679016164	0.300418659184	0.408134769315	0.2357282424	0.525560464077	0.324857962809	0.363265432725	0.23431992363	0.289875585193	0.565248157384	0.194264560195	0.0812456058736	0.125125120239	0.404426902069	0.364336487332	0.285436151037	0.262310004683	0.222943479047	0.274966897877	0.351020288121	0.175440136755	0.119556555529	0.239198956382	0.318195549833	0.3887423039	0.566613807375	0.336637067252	0.558616033774	0.286053563717	0.228813487879	0.26093754609	0.220983527847	0.276077503401	0.283844258136	0.387909280218	0.346389400575	0.409304474268	0.392618502381	0.293526500815	0.261572343753	0.202726641259	0.275647966926	0.185498418012	0.0835960175303	0.310302278771	0.239605965022	0.5879183855	0.376818786657	0.203709711116	0.185846274788	0.109916754055	0.302974971439	0.242954391937	0.589798478679	0.265437634084	0.268633822052	0.326303802132	0.275725735814	0.379227540948	0.151982774055	0.245030768292	0.604864040584	0.275505389035	0.413683319199	0.597314487009	0.603738073857	0.246762162343	0.265225314316	0.270730335084	0.286988498568	0.597078766088	0.243234486062	0.58029495814	0.184710869343	0.234260141517	0.193963185137	0.117726606205	0.186653317684	2.8696613369	-0.472533483652	0
modern rock	0.249709016103	0.300024891227	0.193581363373	0.22581518001	0.138346348237	0.678037745223	0.621941881049	0.273797864536	0.25678120469	0.302803595573	0.252994337635	0.250926828489	0.542271387098	0.32562516967	0.367124430103	0.236164523526	0.320002075518	0.598358955031	0.201360525716	0.0812456058736	0.123465550854	0.430144831298	0.362803536738	0.262518358238	0.259704529407	0.208509953375	0.32714731053	0.356182626738	0.177016753951	0.113380214965	0.258218982473	0.32129466097	0.462371071839	0.596824518238	0.338898531795	0.596511243473	0.288893123407	0.262546769475	0.325208741406	0.221207046885	0.283755469274	0.301160924377	0.433375666831	0.382783627134	0.441524230217	0.317667401219	0.301153203363	0.330939790249	0.205897614845	0.361240345834	0.189582246176	0.0884586486685	0.334402511643	0.24435842774	0.624142391861	0.379651428536	0.249488540675	0.233955358551	0.109916754055	0.321984744946	0.245156899696	0.617766764223	0.277680340183	0.365872279802	0.332428313022	0.296027362916	0.408855317403	0.130961490884	0.282779229878	0.706342139252	0.279621835688	0.466984835636	0.618667551597	0.662026684529	0.215579445848	0.299737458643	0.258862416939	0.317237471356	0.623634938323	0.245169397887	0.64897396499	0.199887254079	0.121018961522	0.259298437177	0.153954261867	0.0135261726984	3.1065362179	-0.55021122967	9
jazz funk	0.247430549757	0.318808540035	0.238117343761	0.180544565073	0.135850413567	0.516222518728	0.687352119449	0.336979215761	0.335041198301	0.391944197296	0.230268534187	0.308987452325	0.624572144647	0.386950041359	0.455641432123	0.273263982067	0.399031151545	0.644706848219	0.232359564797	0.0812456058736	0.145624887933	0.466144321544	0.42965964234	0.258266866908	0.293736226352	0.238600737041	0.333821052972	0.399777831242	0.201717721465	0.12422055482	0.446809603864	0.381783529642	0.505926421805	0.640427759909	0.412253567358	0.627287570945	0.332293617881	0.241465015974	0.272752092292	0.249944424215	0.354846272461	0.416257418709	0.420046855777	0.480159445535	0.461334650109	0.354205258108	0.353009373155	0.281977943926	0.25023256678	0.287640356074	0.218654292141	0.0927736567139	0.536609343549	0.302643812481	0.717935602952	0.463999578161	0.20685340806	0.220296648307	0.244582198519	0.381224758756	0.27789511582	0.687566716921	0.347901457546	0.285686401331	0.373427629444	0.32826376534	0.424257667512	0.148794575246	0.344128629449	0.719514888912	0.338382512007	0.457733018016	0.66772097835	0.684275014336	0.260148003758	0.413703100542	0.298512698936	0.333783726641	0.709813204592	0.335869642884	0.699900021882	0.124717499071	0.131597019432	0.0809902179521	0.190298292944	0.267762865684	3.45591664402	-0.538532673015	4
pagan metal	0.217706083141	0.264503766304	0.191514212211	0.228928737824	0.118080004915	0.356075490445	0.595429511122	0.243308255396	0.251679016164	0.300418659184	0.408134769315	0.2357282424	0.521248646098	0.324857962809	0.363265432725	0.23355163136	0.289875585193	0.623918726336	0.194361496605	0.0812456058736	0.132920026256	0.404426902069	0.373842551501	0.246691897596	0.260121309835	0.200916452503	0.274966897877	0.351020288121	0.180250713605	0.136874151246	0.239198956382	0.318195549833	0.3887423039	0.567935798729	0.336637067252	0.560673472173	0.286053563717	0.250306382958	0.271567084005	0.217639945778	0.276077503401	0.28240561663	0.386679688575	0.346389400575	0.409304474268	0.316113112839	0.293526500815	0.284670417697	0.202726641259	0.296102611267	0.186004768941	0.105432345518	0.304914015324	0.239605965022	0.587587661893	0.376818786657	0.191109136521	0.210137675637	0.109916754055	0.302974971439	0.242574768224	0.604406232566	0.265437634084	0.280600352394	0.326303802132	0.275725735814	0.379227540948	0.136173746668	0.245030768292	0.605244344683	0.275505389035	0.413683319199	0.597055795526	0.707337336969	0.226187943814	0.265225314316	0.2562046101	0.286988498568	0.597466563234	0.243234486062	0.58029495814	0.200209657891	0.205055890168	0.22865369265	0.146566532851	0.149127356914	2.88921611758	-0.472598921846	0
